handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_03f459ad-b9b8-f18f-22bf-3253ef8b116d,Product,Clarinete Bajo F. Arthur Uebel Emperior hasta el Do Mopane,"<p>El clarinete bajo Emperior tiene un tono amplio y generoso. Su gran flexibilidad proporciona con facilidad un tono resonante con graciosa suavidad o majestuosa potencia. El elegante y refinado trabajo en las llaves tiene la cultivada belleza por la que los clarinetes Uebel son reconocidos.</p><p>&nbsp;</p><p>Características</p><ul>	<li>Mástil: afinable</li>	<li>Hasta: Do grave</li>	<li>Palanca: Mi♭ / La♭</li>	<li>Llave: de resonancia en sol</li>	<li>Maderas: En mopane excelentemente seleccionada, de la mejor calidad, secada naturalmente y curada</li>	<li>Apoyapulgar: Ajustable con anilla para correa</li>	<li>Mástil: Plateado</li>	<li>Campana: Plateada</li>	<li>Llaves: Plateadas</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_1d10f82a4d95487b9aa51e759be9bb3b~mv2.jpg;c7f112_90a867b683864e7b9b4c2f4a9b4143b1~mv2.jpg,Clarinete,,,12200.0,,true,PERCENT,0.0,InStock,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_f4ab68c0-7838-54ce-bcbe-c572a017fc36,Product,Clarinete Bajo F. Arthur Uebel Emperior hasta el Do Grenadilla,"<p>El clarinete bajo Emperior tiene un tono amplio y generoso. Su gran flexibilidad proporciona con facilidad un tono resonante con graciosa suavidad o majestuosa potencia. El elegante y refinado trabajo en las llaves tiene la cultivada belleza por la que los clarinetes Uebel son reconocidos.</p><p>&nbsp;</p><p>Características</p><ul>	<li>Mástil: afinable</li>	<li>Hasta: Do grave</li>	<li>Palanca: Mi♭ / La♭</li>	<li>Llave: de resonancia en sol</li>	<li>Maderas: En granadilla excelentemente seleccionada, de la mejor calidad, secada naturalmente y curada</li>	<li>Apoyapulgar: Ajustable con anilla para correa</li>	<li>Mástil: Plateado</li>	<li>Campana: Plateada</li>	<li>Llaves: Plateadas</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_f86b4678512d48d4b8635138ebead861~mv2.jpg;c7f112_2737ab26e18e4179b65bc59f3191d9cf~mv2.jpg;c7f112_f51d92554d44493e9d08161fa68e0e2b~mv2.jpg;c7f112_cb21431565ed47309c19346f890de2ef~mv2.jpg,Clarinete,,,11646.0,,true,PERCENT,0.0,InStock,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_063bf9c0-60f9-8d10-1fb2-0cdbc51c7b09,Product,Clarinete en LA F. Arthur Uebel Rêve Mopane 18 Llaves,"<p>Los clarinetistas sueñan a menudo con un instrumento que produzca un sonido cautivador, una entonación excepcional y, sobre todo, que ofrezca una generosa facilidad de ejecución. El Rêve hace realidad ese sueño. Con su sonido dulce y su facilidad de ejecución, irradia presencia y elegancia.</p><p>&nbsp;</p><p>Características:</p><p>&nbsp;</p><ul>	<li>Tonalidad: La</li>	<li>Madera: Mopane</li>	<li>Llaves: 18</li>	<li>Anillos: 6</li>	<li>Llave: Eb</li>	<li>Taladro: Rêve</li>	<li>Barriletes: 2</li>	<li>Apoyapulgar: Ergonómico y ajustable</li>	<li>Mecanismo: Plateado</li>	<li>Zapatillas: LP Gore</li>	<li>Logo: Plata de ley incrustado</li>	<li>Accesorios: Boquilla Vandoren, Abrazadera Rovner, Estuche super deluxe, Caña Vandoren, Accesorios de cuidado F. Arthur Uebel</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_44e6dc43e87446a8a30d1f34061a48b6~mv2.jpg;c7f112_038f12b6df4e4dc996b24c0d5d10db8b~mv2.jpg,Clarinete,,,3880.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_5a0134c3-b940-44b4-be44-fed684b3600e,Product,Clarinete en LA F. Arthur Uebel Romanza Grenadilla 18 Llaves,"<p>El virtuosismo y la calidad del modelo Romanza sitúan a este instrumento en una categoría aparte. La facilidad de respuesta invita a la creatividad, desde el pianissimo más suave hasta el forte más potente, así como desde los colores brillantes hasta los tonos cálidos y profundos, el Romanza es un vehículo perfecto para expresar la poesía interior de cada uno.</p><p>Los modelos&nbsp;Romanza ofrecen la libertad artística y personalidad esenciales para el músico exigente.</p><p>Barrilete tradicional: muestra las características artísticas estándar que se esperan de todos los clarinetes F. Arthur Uebel, claridad y flexibilidad.</p><p>Barrilete grueso: diseñado para el músico que desea un tono más robusto, potente y profundo, sin sacrificar la respuesta.</p><p>La boquilla y la abrazadera&nbsp;no están incluidas.</p><p>Características</p><p>&nbsp;</p><ul>	<li>Tonalidad: La</li>	<li>Llaves: 18</li>	<li>Anillos: 6</li>	<li>Llave: Eb</li>	<li>Taladro: Romanza</li>	<li>Barriletes: 4</li>	<li>Apoyapulgar: Ergonómico y ajustable</li>	<li>Almohadillas: LP Gore</li>	<li>Sello: Plata de ley incrustado</li>	<li>Accesorios: Funda de cuero auténtico F. Arthur Uebel, Estuche de lujo de cuero auténtico F. Arthur Uebel, F. Arthur Uebel bolso para accesorios de cuero auténtico, F. Arthur Uebel accesorios de cuidado</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_651aaa9600064dd9bbc7560d69b0cb8d~mv2.jpg;c7f112_ae5d30641994479eab8139ae71abd7be~mv2.jpg,Clarinete,,,5890.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_26c98f27-5384-f083-85ad-278c3c48e183,Product,Clarinete en LA F. Arthur Uebel Rêve Grenadilla 18 Llaves,"<p>Los clarinetistas sueñan a menudo con un instrumento que produzca un sonido cautivador, una entonación excepcional y, sobre todo, que ofrezca una generosa facilidad de ejecución. El Rêve hace realidad ese sueño. Con su sonido dulce y su facilidad de ejecución, irradia presencia y elegancia.</p><p>&nbsp;</p><p>Características</p><p>&nbsp; &nbsp; &nbsp;</p><ul>	<li>Tonalidad: La</li>	<li>Llaves: 18</li>	<li>Anillos: 6</li>	<li>Llave: Eb</li>	<li>Taladro: Rêve</li>	<li>Barriletes: 2</li>	<li>Apoyapulgar: Ergonómico y ajustable</li>	<li>Mecanismo: Plateado</li>	<li>Zapatillas: LP Gore</li>	<li>Logo: Plata de ley incrustado</li>	<li>Accesorios: Boquilla Vandoren, Abrazadera Rovner, Estuche super deluxe, Caña Vandoren, Accesorios de cuidado F. Arthur Uebel</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_06d8d12f4a114f0ca9bd900afb5fdb13~mv2.jpg;c7f112_db1808411c944de4b6808d75806fd8dd~mv2.jpg,Clarinete,,,3505.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_e4a6cfd7-0a57-2a15-2ff6-04dc6e24f143,Product,Clarinete en LA F. Arthur Uebel Advantage Grenadilla 18 Llaves,"<p>El Advantage ofrece un tono suave y un amplio espectro cromático. Su fácil respuesta y variedad tonal estimulan la imaginación. El tono cálido y potente tiene una resonancia positiva y proporciona un tono de distinción.</p><p>&nbsp;</p><p>Características</p><ul>	<li>Tonalidad: La</li>	<li>Llaves: 18</li>	<li>Anillos: 6</li>	<li>Madera: Granadillo seleccionada, secada naturalmente y curada</li>	<li>Taladro: Advantage</li>	<li>Llave: Eb (Advantage-L 18/6)</li>	<li>Barriletes: 2</li>	<li>Apoyapulgar: Ergonómico y ajustable</li>	<li>Zapatillas: cuero F. Arthur Uebel</li>	<li>Mecanismo: plateado</li>	<li>Logo: plata de ley incrustado</li>	<li>Accesorios: Boquilla Vandoren, Estuche de super lujo, Abrazadera Rovner, Caña Vandoren, Accesorio de cuidado F. Arthur Uebel</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_ffd2e43101b846f7b5b72b4b8c4d3f19~mv2.jpg;c7f112_48ed3bc0f1f849b2a1336ec380413a77~mv2.jpg;c7f112_72fd43b534ea4baa8ef17d82d04ae5fa~mv2.jpg,Clarinete,,,2668.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_2495ea9e-9eb8-1600-7b95-e56379dc81b7,Product,Clarinete en Sib F. Arthur Uebel Romanza Grenadilla 18 Llaves,"<p>El virtuosismo y la calidad del modelo Romanza sitúan a este instrumento en una categoría aparte. La facilidad de respuesta invita a la creatividad, desde el pianissimo más suave hasta el forte más potente, así como desde los colores brillantes hasta los tonos cálidos y profundos, el Romanza es un vehículo perfecto para expresar la poesía interior de cada uno.</p><p>Los modelos&nbsp;Romanza ofrecen la libertad artística y personalidad esenciales para el músico exigente.</p><p>Barrilete tradicional: muestra las características artísticas estándar que se esperan de todos los clarinetes F. Arthur Uebel, claridad y flexibilidad.</p><p>Barrilete grueso: diseñado para el músico que desea un tono más robusto, potente y profundo, sin sacrificar la respuesta.</p><p>La boquilla y la abrazadera&nbsp;no están incluidas.</p><p>Características</p><ul>	<li>Llaves: 18</li>	<li>Anillos: 6</li>	<li>Llave: Eb</li>	<li>Taladro: Romanza</li>	<li>Barriletes: 4</li>	<li>Apoyapulgar: Ergonómico y ajustable</li>	<li>Almohadillas: LP Gore</li>	<li>Sello: Plata de ley incrustado</li>	<li>Accesorios: Funda de cuero auténtico F. Arthur Uebel, Estuche de lujo de cuero auténtico F. Arthur Uebel, F. Arthur Uebel bolso para accesorios de cuero auténtico, F. Arthur Uebel accesorios de cuidado</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_651aaa9600064dd9bbc7560d69b0cb8d~mv2.jpg;c7f112_ae5d30641994479eab8139ae71abd7be~mv2.jpg,Clarinete,,,5354.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_5d86525e-9006-94b6-ffc5-76eecff285c9,Product,Clarinete en Sib F. Arthur Uebel Rêve Mopane 18 Llaves,"<p>Los clarinetistas sueñan a menudo con un instrumento que produzca un sonido cautivador, una entonación excepcional y, sobre todo, que ofrezca una generosa facilidad de ejecución. El Rêve hace realidad ese sueño. Con su sonido dulce y su facilidad de ejecución, irradia presencia y elegancia.</p><p>&nbsp;</p><p>Características</p><ul>	<li>Madera: Mopane</li>	<li>Llaves: 18</li>	<li>Anillos: 6</li>	<li>Llave: Eb</li>	<li>Taladro: Rêve</li>	<li>Barriletes: 2</li>	<li>Apoyapulgar: Ergonómico y ajustable</li>	<li>Mecanismo: Plateado</li>	<li>Zapatillas: LP Gore</li>	<li>Logo: Plata de ley incrustado</li>	<li>Accesorios: Boquilla Vandoren, Abrazadera Rovner, Estuche super deluxe, Caña Vandoren, Accesorios de cuidado F. Arthur Uebel</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_44e6dc43e87446a8a30d1f34061a48b6~mv2.jpg;c7f112_038f12b6df4e4dc996b24c0d5d10db8b~mv2.jpg,Clarinete,,,3560.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_7de406cd-5931-2bca-d24b-8f50d5ccf3df,Product,Clarinete en Sib F. Arthur Uebel Rêve Grenadilla 18 Llaves,"<p>Los clarinetistas sueñan a menudo con un instrumento que produzca un sonido cautivador, una entonación excepcional y, sobre todo, que ofrezca una generosa facilidad de ejecución. El Rêve hace realidad ese sueño. Con su sonido dulce y su facilidad de ejecución, irradia presencia y elegancia.</p><p>&nbsp;</p><p>Características</p><ul>	<li>Llaves: 18</li>	<li>Anillos: 6</li>	<li>Llave: Eb</li>	<li>Taladro: Rêve</li>	<li>Barriletes: 2</li>	<li>Apoyapulgar: Ergonómico y ajustable</li>	<li>Mecanismo: Plateado</li>	<li>Zapatillas: LP Gore</li>	<li>Logo: Plata de ley incrustado</li>	<li>Accesorios: Boquilla Vandoren, Abrazadera Rovner, Estuche super deluxe, Caña Vandoren, Accesorios de cuidado F. Arthur Uebel</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_06d8d12f4a114f0ca9bd900afb5fdb13~mv2.jpg;c7f112_db1808411c944de4b6808d75806fd8dd~mv2.jpg,Clarinete,,,3190.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_2ef4ece8-166e-1546-d458-6f6d7eb87d45,Product,Clarinete en Sib F. Arthur Uebel Advantage Grenadilla 18 Llaves,"<p>El Advantage ofrece un tono suave y un amplio espectro cromático. Su fácil respuesta y variedad tonal estimulan la imaginación. El tono cálido y potente tiene una resonancia positiva y proporciona un tono de distinción.</p><p>&nbsp;</p><p>Características</p><ul>	<li>Tonalidad: Sib</li>	<li>Llaves: 18</li>	<li>Anillos: 6</li>	<li>Madera: Granadillo seleccionada, secada naturalmente y curada</li>	<li>Taladro: Advantage</li>	<li>Llave: Eb (Advantage-L 18/6)</li>	<li>Barriletes: 2</li>	<li>Apoyapulgar: Ergonómico y ajustable</li>	<li>Zapatillas: cuero F. Arthur Uebel</li>	<li>Mecanismo: plateado</li>	<li>Logo: plata de ley incrustado</li>	<li>Accesorios: Boquilla Vandoren, Estuche de super lujo, Abrazadera Rovner, Caña Vandoren, Accesorio de cuidado F. Arthur Uebel</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_ffd2e43101b846f7b5b72b4b8c4d3f19~mv2.jpg;c7f112_48ed3bc0f1f849b2a1336ec380413a77~mv2.jpg;c7f112_72fd43b534ea4baa8ef17d82d04ae5fa~mv2.jpg,Clarinete,,,2435.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_8c2ae224-3b14-9377-b7aa-7412d197efea,Product,Clarinete en Sib F. Arthur Uebel Classic Grenadilla,"<p>El Classic es el clarinete de nivel profesional básico de la gama Uebel. Tiene un sonido enérgico y una gran flexibilidad. Las llaves ergonómicamente eficientes se combinan con un elegante baño de plata y zapatillas de cuero de la más alta calidad para proporcionar una experiencia musical placentera.</p><p>&nbsp;</p><p>Características</p><ul>	<li>Llaves: 17 o 18</li>	<li>Anillos: 6</li>	<li>Madera: Granadillo seleccionada, secada de forma natural y curada</li>	<li>Taladro: Classic</li>	<li>Barriletes: 2</li>	<li>Apoyapulgar: ergonómico y ajustable</li>	<li>Zapatillas: cuero F. Arthur Uebel</li>	<li>Mecanismo: Plateado</li>	<li>Logo: Plata de ley incrustado</li>	<li>Accesorios: Estuche X-Light, Abrazadera Rovner, Boquilla FAU, Caña Vandoren, Accesorios de cuidado F. Arthur Uebel</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_1a86e3ae85a74c83a660dc775122575a~mv2.jpg;c7f112_fbaa99aa756a49afa560ad5e8c7d524d~mv2.jpg;c7f112_6f63599f101949f390b1c7f5e957cc07~mv2.jpg,Clarinete,,,1395.0,,true,PERCENT,0.0,InStock,,,Modelo,DROP_DOWN,17 llaves;18 llaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_8c2ae224-3b14-9377-b7aa-7412d197efea,Variant,,,,,,,,14.0,true,,,InStock,1.0,,,,18 llaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8c2ae224-3b14-9377-b7aa-7412d197efea,Variant,,,,,,,,,true,,,InStock,1.0,,,,17 llaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62d4ae4f-723d-ec44-d5b9-29703199ed65,Product,Clarinete en Sib F. Arthur Uebel Etude barrilete de madera,"<p>El Étude tiene un diseño especial de taladro que facilita una emisión con poca&nbsp;resistencia ideal para los músicos principiantes.</p><p>Su innovadora combinación de un cuerpo de plástico ABS con un barrilete de madera de granadilla secada de forma natural ofrece un resultado sin igual en esta gama de precios</p><p>&nbsp;</p><p>Características</p><ul>	<li>Llaves: 17&nbsp;o 18 llaves</li>	<li>Anillos: 6</li>	<li>Cuerpo: ABS</li>	<li>Taladro: Étude</li>	<li>Apoyapulgar: Ergonómico y ajustable</li>	<li>Barrilete: 1 de granadilla</li>	<li>Zapatillas: Cuero F. Arthur Uebel</li>	<li>Mecanismo: Mecanismo plateado</li>	<li>Accesorios: Cómodo estuche, Boquilla FAU, Abrazadera Rovner, Caña Vandoren, Accesorios de cuidado F. Arthur Uebel</li></ul><p>&nbsp;</p><p>F. Arthur Uebel lleva fabricando clarinetes de alta calidad desde 1936, combinando la artesanía tradicional con técnicas modernas. Sus instrumentos, fabricados con maderas de granadillo y mopane cuidadosamente secadas, son famosos por su sonido rico e inconfundible y su excelente ergonomía. Uebel ofrece clarinetes para todos los niveles, ya sean para músicos principiantes como profesionales. Todos sus clarinetes son fabricados en Alemania.</p>",c7f112_b301ffac59cd40a286a2ed8a242ed4e8~mv2.jpg;c7f112_3778c824404e4fed8e84c067f03ab1fc~mv2.jpg;c7f112_a76f2deb576c46b08e558959da3dddb9~mv2.jpg,Clarinete,,,642.0,,true,PERCENT,0.0,InStock,,,Modelo,DROP_DOWN,17 llaves;18 llaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Arthur Uebel
product_62d4ae4f-723d-ec44-d5b9-29703199ed65,Variant,,,,,,,,,true,,,InStock,1.0,,,,17 llaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62d4ae4f-723d-ec44-d5b9-29703199ed65,Variant,,,,,,,,127.0,true,,,InStock,1.0,,,,18 llaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_02251c35-46a2-3f4d-16fb-ba77437f98f6,Product,Boquilla Aizen ASSO MKII Ebonita para saxo alto,"<div>Boquilla <strong>Aizen ASSO MKII&nbsp;</strong>ebonita para saxo alto</div><p><br><span><span><span>Nueva. Edición limitada en color blanco. Abertura 7</span></span></span></p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Versión ""Selmer Soloist Short Shank"" de la casa japonesa Aizen</span></p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Cámara en forma de herradura.</span></p><p>&nbsp;</p><p>Las décadas de 1950 y 1960 son consideradas la época dorada del jazz. Estas décadas vieron el nacimiento de una amplia gama de boquillas de saxo y algunas de estas piezas se hicieron legendarias por su excelencia artesanal y sonido individual, conocidas como boquillas vintage. Medio siglo después, estas piezas todavía son atesoradas y buscadas por los saxofonistas. Así, AIZEN ha tomado lo mejor de estas piezas vintage para recrear su sonido único.&nbsp;</p><p>Con su flujo suave y&nbsp;una capacidad de respuesta excepcional, la boquilla para saxo alto&nbsp;Aizen SO&nbsp;es una boquilla de alta calidad, adecuada tanto para el clásico como para jazz.&nbsp;</p><p>La cámara especial de herradura da un tono cálido y contundente. AIZEN lo ha diseñado para evitar los problemas de flujo de aire que afectan a las boquillas vintage en el registro grave.&nbsp;</p><p>Los saxofonistas que usan AIZEN SO pueden experimentar ese sonido único de boquilla vintage, mientras disfrutan de un sonido equilibrado y sin estrés en todo el registros, desde arriba hasta abajo.&nbsp;</p>",c7f112_a3b656ceb6b149d398381a02ad99960f~mv2.jpg;c7f112_3d545edeb67c4e6e9bf1ed3a191e78e1~mv2.jpg;c7f112_426268fbfb0a4fe49132c9de1284863d~mv2.jpg;c7f112_ebd9eed23d0e48adb7db506e7680f7f9~mv2.jpg;c7f112_d2f77936037f4851893cb73dfc129ffb~mv2.jpg;c7f112_25d37067d4a1484c8f5e4668ed4b77ed~mv2.jpg,Boquillas Saxo Alto,,,290.0,,true,PERCENT,0.0,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aizen
product_e6f13e04-b378-d89c-1a8a-0474027d74eb,Product,Saxo tenor Richard Keilwerth Solo,"<p><strong>Saxo tenor Richard Keilwerth ""Solo""</strong></p><p>&nbsp;</p><p>Serie profesional. Fabricado en Alemania.</p><p>Acabado&nbsp;dorado tipo oro.</p><p>Segunda mano. Calibrado y listo para tocar. En excelente estado.</p><p>Con estuche original. Tudel original con número de serie coincidente con el cuerpo.</p><p>Richard Keilwerth era hermano de Julius Keilwerth, y este modelo es igual al&nbsp;Keilwerth Toneking Special, pero grabado en campana como&nbsp;Richard Keilwerth Solo.</p><p>Incluye la boquilla original con abrazadera y boquillero, el certificado de compra/garantía original y un conjunto de llaves funcional para cerrar la funda si así se desea.</p>",c7f112_07a8f95f069244b1985a0c9f18b3ae28~mv2.jpg;c7f112_3749b521d0e84ac9a044eff233a62144~mv2.jpg;c7f112_2adc5346aa8547cba2d8a171f035e676~mv2.jpg;c7f112_df430f7e56a747ce890532e1af0df925~mv2.jpg;c7f112_8cae5d134f184418a1000dec2d6de43c~mv2.jpg;c7f112_28fbd132f0f3407ea26a0f2f23d6eba2~mv2.jpg;c7f112_377113a022fd4348830804745dc845eb~mv2.jpg;c7f112_c16cfbbb2eba4d64ad2ebabb1655a941~mv2.jpg,Instrumentos Segunda Mano;Saxo tenor Segunda Mano,,,2200.0,,true,PERCENT,0.0,1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keilwerth
